순번,학원명,연락처,주소,설립·운영자,교습과정,정원,교습기간(일),총교습시간(분),교습비세부내역,,,"적용일
(최종교습비 
변경일)"
,,,,,고등기초B(국영수),,,,0,0,0,
1870,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,378,"75,000","75,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등기초C(국영수),,,,0,0,0,
1871,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,252,"50,000","50,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등기초D(국영수),,,,0,0,0,
1872,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,126,"25,000","25,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등기초E(국영수),,,,0,0,0,
1873,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"375,000","375,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등사회A,,,,0,0,0,
1874,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"225,000","225,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등사회B,,,,0,0,0,
1875,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"150,000","150,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등사회C,,,,0,0,0,
1876,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"375,000","375,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등수학A,,,,0,0,0,
1877,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"225,000","225,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등수학B,,,,0,0,0,
1878,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"150,000","150,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등수학C,,,,0,0,0,
1879,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,2268,"450,000","450,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,고등수학D,,,,0,0,0,
1880,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1512,"300,000","300,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,고등수학E,,,,0,0,0,
1881,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,378,"75,000","75,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,고등수학F,,,,0,0,0,
1882,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"375,000","375,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등영어A,,,,0,0,0,
1883,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"225,000","225,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등영어B,,,,0,0,0,
1884,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"150,000","150,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,고등영어C,,,,0,0,0,
1885,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,2268,"450,000","450,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,고등영어D,,,,0,0,0,
1886,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1512,"300,000","300,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,고등영어E,,,,0,0,0,
1887,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,378,"75,000","75,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,고등영어F,,,,0,0,0,
1888,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"325,000","325,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등과학A,,,,0,0,0,
1889,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"195,000","195,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등과학B,,,,0,0,0,
1890,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"130,000","130,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등과학C,,,,0,0,0,
1891,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"325,000","325,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등국어A,,,,0,0,0,
1892,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"195,000","195,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등국어B,,,,0,0,0,
1893,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"130,000","130,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등국어C,,,,0,0,0,
1894,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,630,"110,000","110,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등기초A(국영수),,,,0,0,0,
1895,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,504,"88,000","88,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등기초B(국영수),,,,0,0,0,
1896,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,378,"66,000","66,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등기초C(국영수),,,,0,0,0,
1897,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,252,"44,000","44,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등기초D(국영수),,,,0,0,0,
1898,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,126,"22,000","22,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등기초E(국영수),,,,0,0,0,
1899,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"325,000","325,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등사회A,,,,0,0,0,
1900,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"195,000","195,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등사회B,,,,0,0,0,
1901,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"130,000","130,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등사회C,,,,0,0,0,
1902,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"325,000","325,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등수학A,,,,0,0,0,
1903,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"195,000","195,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등수학B,,,,0,0,0,
1904,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"130,000","130,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등수학C,,,,0,0,0,
1905,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,2268,"390,000","390,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,중등수학D,,,,0,0,0,
1906,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1512,"260,000","260,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,중등수학E,,,,0,0,0,
1907,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,378,"65,000","65,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,중등수학F,,,,0,0,0,
1908,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"325,000","325,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등영어A,,,,0,0,0,
1909,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"195,000","195,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등영어B,,,,0,0,0,
1910,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"130,000","130,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,중등영어C,,,,0,0,0,
1911,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,2268,"390,000","390,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,중등영어D,,,,0,0,0,
1912,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1512,"260,000","260,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,중등영어E,,,,0,0,0,
1913,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,378,"65,000","65,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,중등영어F,,,,0,0,0,
1914,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"300,000","300,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등과학A,,,,0,0,0,
1915,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"180,000","180,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등과학B,,,,0,0,0,
1916,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"120,000","120,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등과학C,,,,0,0,0,
1917,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"300,000","300,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등국어A,,,,0,0,0,
1918,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"180,000","180,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등국어B,,,,0,0,0,
1919,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"120,000","120,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등국어C,,,,0,0,0,
1920,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,630,"100,000","100,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등기초A(국영수),,,,0,0,0,
1921,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,504,"80,000","80,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등기초B(국영수),,,,0,0,0,
1922,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,378,"60,000","60,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등기초C(국영수),,,,0,0,0,
1923,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,252,"40,000","40,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등기초D(국영수),,,,0,0,0,
1924,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,126,"20,000","20,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등기초E(국영수),,,,0,0,0,
1925,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"300,000","300,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등사회A,,,,0,0,0,
1926,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"180,000","180,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등사회B,,,,0,0,0,
1927,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"120,000","120,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등사회C,,,,0,0,0,
1928,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"300,000","300,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등수학A,,,,0,0,0,
1929,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"180,000","180,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등수학B,,,,0,0,0,
1930,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"120,000","120,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등수학C,,,,0,0,0,
1931,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,2268,"360,000","360,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,초등수학D,,,,0,0,0,
1932,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1512,"240,000","240,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,초등수학E,,,,0,0,0,
1933,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,378,"60,000","60,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,초등수학F,,,,0,0,0,
1934,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1890,"300,000","300,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등영어A,,,,0,0,0,
1935,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1134,"180,000","180,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등영어B,,,,0,0,0,
1936,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,756,"120,000","120,000",0,20220128
,,,,,보습,,,,0,0,0,
,,,,,초등영어C,,,,0,0,0,
1937,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,2268,"360,000","360,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,초등영어D,,,,0,0,0,
1938,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,1512,"240,000","240,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,초등영어E,,,,0,0,0,
1939,양덕점와와학습코칭학원,02-3668-0574,"경상북도 포항시 북구 천마로 66 , 4층 일부 (양덕동)",5,보통교과,8,1개월0일,378,"60,000","60,000",0,20220624
,,,,,보습,,,,0,0,0,
,,,,,초등영어F,,,,0,0,0,
1940,양덕푸르넷학원,,"경상북도 포항시 북구 양덕로50번길 8 , 2층 일부 (양덕동)",3,보통교과,5,1개월0일,1440,"300,000","300,000",0,20210223
,,,,,보습,,,,0,0,0,
,,,,,고등수학,,,,0,0,0,
1941,양덕푸르넷학원,,"경상북도 포항시 북구 양덕로50번길 8 , 2층 일부 (양덕동)",3,보통교과,5,1개월0일,1440,"300,000","300,000",0,20210223
,,,,,보습,,,,0,0,0,
,,,,,고등영어,,,,0,0,0,
1942,양덕푸르넷학원,,"경상북도 포항시 북구 양덕로50번길 8 , 2층 일부 (양덕동)",3,보통교과,10,1개월0일,1920,"240,000","240,000",0,20210223
,,,,,보습,,,,0,0,0,
,,,,,중등수학,,,,0,0,0,
1943,양덕푸르넷학원,,"경상북도 포항시 북구 양덕로50번길 8 , 2층 일부 (양덕동)",3,보통교과,10,1개월0일,1440,"240,000","240,000",0,20210223
,,,,,보습,,,,0,0,0,
,,,,,중등영어,,,,0,0,0,
1944,양덕푸르넷학원,,"경상북도 포항시 북구 양덕로50번길 8 , 2층 일부 (양덕동)",3,보통교과,5,1개월0일,720,"130,000","130,000",0,20210223
,,,,,보습,,,,0,0,0,
,,,,,"중등전과목(국,과,사)",,,,0,0,0,
1945,양덕푸르넷학원,,"경상북도 포항시 북구 양덕로50번길 8 , 2층 일부 (양덕동)",3,보통교과,10,1개월0일,400,"53,000","53,000",0,20210223
,,,,,보습,,,,0,0,0,
,,,,,초등독서논술,,,,0,0,0,
1946,양덕푸르넷학원,,"경상북도 포항시 북구 양덕로50번길 8 , 2층 일부 (양덕동)",3,보통교과,10,1개월0일,600,"70,000","70,000",0,20210223
,,,,,보습,,,,0,0,0,
,,,,,초등수학,,,,0,0,0,
1947,양덕푸르넷학원,,"경상북도 포항시 북구 양덕로50번길 8 , 2층 일부 (양덕동)",3,보통교과,20,1개월0일,960,"130,000","130,000",0,20210223
,,,,,보습,,,,0,0,0,
,,,,,초등영어,,,,0,0,0,
1948,양덕푸르넷학원,,"경상북도 포항시 북구 양덕로50번길 8 , 2층 일부 (양덕동)",3,보통교과,20,1개월0일,1000,"97,000","97,000",0,20210223
